,POSTAL_CODE,NUTS3_ID,NUTS1_NAME,NUTS2_NAME,NUTS3_NAME,RLK2022,KTU2022
7844,36326,DE725,Hessen,Gießen,Vogelsbergkreis,peripher,Dünn besiedelter ländlicher Kreis
7845,36325,DE725,Hessen,Gießen,Vogelsbergkreis,peripher,Dünn besiedelter ländlicher Kreis
7846,67125,DEB3I,Rheinland-Pfalz,Rheinhessen-Pfalz,Rhein-Pfalz-Kreis,sehr zentral,Städtischer Kreis
7847,67374,DEB3I,Rheinland-Pfalz,Rheinhessen-Pfalz,Rhein-Pfalz-Kreis,sehr zentral,Städtischer Kreis
7848,67133,DEB3I,Rheinland-Pfalz,Rheinhessen-Pfalz,Rhein-Pfalz-Kreis,sehr zentral,Städtischer Kreis
7849,66501,DEB3K,Rheinland-Pfalz,Rheinhessen-Pfalz,Südwestpfalz,zentral,Dünn besiedelter ländlicher Kreis
7850,66484,DEB3K,Rheinland-Pfalz,Rheinhessen-Pfalz,Südwestpfalz,zentral,Dünn besiedelter ländlicher Kreis
7851,66917,DEB3K,Rheinland-Pfalz,Rheinhessen-Pfalz,Südwestpfalz,zentral,Dünn besiedelter ländlicher Kreis
7852,68794,DE123,Baden-Württemberg,Karlsruhe,Karlsruhe,sehr zentral,Städtischer Kreis
7853,68775,DE128,Baden-Württemberg,Karlsruhe,Rhein-Neckar-Kreis,sehr zentral,Städtischer Kreis
7854,68526,DE128,Baden-Württemberg,Karlsruhe,Rhein-Neckar-Kreis,sehr zentral,Städtischer Kreis
7855,68809,DE128,Baden-Württemberg,Karlsruhe,Rhein-Neckar-Kreis,sehr zentral,Städtischer Kreis
7856,69190,DE128,Baden-Württemberg,Karlsruhe,Rhein-Neckar-Kreis,sehr zentral,Städtischer Kreis
7857,63826,DE264,Bayern,Unterfranken,Aschaffenburg,sehr zentral,Städtischer Kreis
7858,63773,DE264,Bayern,Unterfranken,Aschaffenburg,sehr zentral,Städtischer Kreis
7859,63871,DE264,Bayern,Unterfranken,Aschaffenburg,sehr zentral,Städtischer Kreis
7860,66111,DEC01,Saarland,Saarland,Regionalverband Saarbrücken,sehr zentral,Städtischer Kreis
7861,66113,DEC01,Saarland,Saarland,Regionalverband Saarbrücken,sehr zentral,Städtischer Kreis
7862,66115,DEC01,Saarland,Saarland,Regionalverband Saarbrücken,sehr zentral,Städtischer Kreis
7863,66117,DEC01,Saarland,Saarland,Regionalverband Saarbrücken,sehr zentral,Städtischer Kreis
7864,66121,DEC01,Saarland,Saarland,Regionalverband Saarbrücken,sehr zentral,Städtischer Kreis
7865,66123,DEC01,Saarland,Saarland,Regionalverband Saarbrücken,sehr zentral,Städtischer Kreis
7866,66125,DEC01,Saarland,Saarland,Regionalverband Saarbrücken,sehr zentral,Städtischer Kreis
7867,66126,DEC01,Saarland,Saarland,Regionalverband Saarbrücken,sehr zentral,Städtischer Kreis
7868,66127,DEC01,Saarland,Saarland,Regionalverband Saarbrücken,sehr zentral,Städtischer Kreis
7869,66128,DEC01,Saarland,Saarland,Regionalverband Saarbrücken,sehr zentral,Städtischer Kreis
7870,66129,DEC01,Saarland,Saarland,Regionalverband Saarbrücken,sehr zentral,Städtischer Kreis
7871,66130,DEC01,Saarland,Saarland,Regionalverband Saarbrücken,sehr zentral,Städtischer Kreis
7872,66131,DEC01,Saarland,Saarland,Regionalverband Saarbrücken,sehr zentral,Städtischer Kreis
7873,66132,DEC01,Saarland,Saarland,Regionalverband Saarbrücken,sehr zentral,Städtischer Kreis
7874,78262,DE138,Baden-Württemberg,Freiburg,Konstanz,zentral,Städtischer Kreis
7875,78462,DE138,Baden-Württemberg,Freiburg,Konstanz,zentral,Städtischer Kreis
7876,78464,DE138,Baden-Württemberg,Freiburg,Konstanz,zentral,Städtischer Kreis
7877,78465,DE138,Baden-Württemberg,Freiburg,Konstanz,zentral,Städtischer Kreis
7878,78467,DE138,Baden-Württemberg,Freiburg,Konstanz,zentral,Städtischer Kreis
7879,78315,DE138,Baden-Württemberg,Freiburg,Konstanz,zentral,Städtischer Kreis
7880,78256,DE138,Baden-Württemberg,Freiburg,Konstanz,zentral,Städtischer Kreis
7881,78355,DE138,Baden-Württemberg,Freiburg,Konstanz,zentral,Städtischer Kreis
7882,78351,DE138,Baden-Württemberg,Freiburg,Konstanz,zentral,Städtischer Kreis
7883,79591,DE139,Baden-Württemberg,Freiburg,Lörrach,zentral,Städtischer Kreis
7884,79739,DE139,Baden-Württemberg,Freiburg,Lörrach,zentral,Städtischer Kreis
7885,79576,DE139,Baden-Württemberg,Freiburg,Lörrach,zentral,Städtischer Kreis
7886,79599,DE139,Baden-Württemberg,Freiburg,Lörrach,zentral,Städtischer Kreis
7887,79639,DE139,Baden-Württemberg,Freiburg,Lörrach,zentral,Städtischer Kreis
7888,79872,DE13A,Baden-Württemberg,Freiburg,Waldshut,zentral,Ländlicher Kreis mit Verdichtungsansätzen
7889,79725,DE13A,Baden-Württemberg,Freiburg,Waldshut,zentral,Ländlicher Kreis mit Verdichtungsansätzen
7890,79713,DE13A,Baden-Württemberg,Freiburg,Waldshut,zentral,Ländlicher Kreis mit Verdichtungsansätzen
7891,79682,DE13A,Baden-Württemberg,Freiburg,Waldshut,zentral,Ländlicher Kreis mit Verdichtungsansätzen
7892,79793,DE13A,Baden-Württemberg,Freiburg,Waldshut,zentral,Ländlicher Kreis mit Verdichtungsansätzen
7893,79777,DE13A,Baden-Württemberg,Freiburg,Waldshut,zentral,Ländlicher Kreis mit Verdichtungsansätzen
7894,82057,DE216,Bayern,Oberbayern,Bad Tölz-Wolfratshausen,zentral,Dünn besiedelter ländlicher Kreis
7895,82223,DE21C,Bayern,Oberbayern,Fürstenfeldbruck,sehr zentral,Städtischer Kreis
7896,82256,DE21C,Bayern,Oberbayern,Fürstenfeldbruck,sehr zentral,Städtischer Kreis
7897,82178,DE21C,Bayern,Oberbayern,Fürstenfeldbruck,sehr zentral,Städtischer Kreis
7898,82438,DE21D,Bayern,Oberbayern,Garmisch-Partenkirchen,peripher,Dünn besiedelter ländlicher Kreis
7899,82467,DE21D,Bayern,Oberbayern,Garmisch-Partenkirchen,peripher,Dünn besiedelter ländlicher Kreis
7900,82481,DE21D,Bayern,Oberbayern,Garmisch-Partenkirchen,peripher,Dünn besiedelter ländlicher Kreis
7901,82441,DE21D,Bayern,Oberbayern,Garmisch-Partenkirchen,peripher,Dünn besiedelter ländlicher Kreis
7902,82499,DE21D,Bayern,Oberbayern,Garmisch-Partenkirchen,peripher,Dünn besiedelter ländlicher Kreis
7903,82031,DE21H,Bayern,Oberbayern,München,sehr zentral,Städtischer Kreis
7904,82061,DE21H,Bayern,Oberbayern,München,sehr zentral,Städtischer Kreis
7905,83098,DE21K,Bayern,Oberbayern,Rosenheim,zentral,Städtischer Kreis
7906,83059,DE21K,Bayern,Oberbayern,Rosenheim,zentral,Städtischer Kreis
7907,83083,DE21K,Bayern,Oberbayern,Rosenheim,zentral,Städtischer Kreis
7908,82211,DE21L,Bayern,Oberbayern,Starnberg,sehr zentral,Städtischer Kreis
7909,82152,DE21L,Bayern,Oberbayern,Starnberg,sehr zentral,Städtischer Kreis
7910,82349,DE21L,Bayern,Oberbayern,Starnberg,sehr zentral,Städtischer Kreis
7911,82237,DE21L,Bayern,Oberbayern,Starnberg,sehr zentral,Städtischer Kreis
7912,82383,DE21N,Bayern,Oberbayern,Weilheim-Schongau,peripher,Ländlicher Kreis mit Verdichtungsansätzen
7913,76726,DEB3E,Rheinland-Pfalz,Rheinhessen-Pfalz,Germersheim,zentral,Städtischer Kreis
7914,76767,DEB3E,Rheinland-Pfalz,Rheinhessen-Pfalz,Germersheim,zentral,Städtischer Kreis
7915,76777,DEB3E,Rheinland-Pfalz,Rheinhessen-Pfalz,Germersheim,zentral,Städtischer Kreis
7916,76835,DEB3H,Rheinland-Pfalz,Rheinhessen-Pfalz,Südliche Weinstraße,zentral,Städtischer Kreis
7917,76877,DEB3H,Rheinland-Pfalz,Rheinhessen-Pfalz,Südliche Weinstraße,zentral,Städtischer Kreis
7918,76530,DE121,Baden-Württemberg,Karlsruhe,"Baden-Baden, Stadt",zentral,Städtischer Kreis
7919,76532,DE121,Baden-Württemberg,Karlsruhe,"Baden-Baden, Stadt",zentral,Städtischer Kreis
7920,76534,DE121,Baden-Württemberg,Karlsruhe,"Baden-Baden, Stadt",zentral,Städtischer Kreis
7921,76646,DE123,Baden-Württemberg,Karlsruhe,Karlsruhe,sehr zentral,Städtischer Kreis
7922,76684,DE123,Baden-Württemberg,Karlsruhe,Karlsruhe,sehr zentral,Städtischer Kreis
7923,76698,DE123,Baden-Württemberg,Karlsruhe,Karlsruhe,sehr zentral,Städtischer Kreis
7924,76703,DE123,Baden-Württemberg,Karlsruhe,Karlsruhe,sehr zentral,Städtischer Kreis
7925,76676,DE123,Baden-Württemberg,Karlsruhe,Karlsruhe,sehr zentral,Städtischer Kreis
7926,76351,DE123,Baden-Württemberg,Karlsruhe,Karlsruhe,sehr zentral,Städtischer Kreis
7927,76597,DE124,Baden-Württemberg,Karlsruhe,Rastatt,zentral,Städtischer Kreis
7928,77836,DE124,Baden-Württemberg,Karlsruhe,Rastatt,zentral,Städtischer Kreis
7929,79874,DE132,Baden-Württemberg,Freiburg,Breisgau-Hochschwarzwald,zentral,Städtischer Kreis
7930,79871,DE132,Baden-Württemberg,Freiburg,Breisgau-Hochschwarzwald,zentral,Städtischer Kreis
7931,79868,DE132,Baden-Württemberg,Freiburg,Breisgau-Hochschwarzwald,zentral,Städtischer Kreis
7932,79379,DE132,Baden-Württemberg,Freiburg,Breisgau-Hochschwarzwald,zentral,Städtischer Kreis
7933,79254,DE132,Baden-Württemberg,Freiburg,Breisgau-Hochschwarzwald,zentral,Städtischer Kreis
7934,88450,DE146,Baden-Württemberg,Tübingen,Biberach,peripher,Ländlicher Kreis mit Verdichtungsansätzen
7935,88453,DE146,Baden-Württemberg,Tübingen,Biberach,peripher,Ländlicher Kreis mit Verdichtungsansätzen
7936,88486,DE146,Baden-Württemberg,Tübingen,Biberach,peripher,Ländlicher Kreis mit Verdichtungsansätzen
7937,88489,DE146,Baden-Württemberg,Tübingen,Biberach,peripher,Ländlicher Kreis mit Verdichtungsansätzen
7938,88697,DE147,Baden-Württemberg,Tübingen,Bodenseekreis,zentral,Städtischer Kreis
7939,88099,DE147,Baden-Württemberg,Tübingen,Bodenseekreis,zentral,Städtischer Kreis
7940,88069,DE147,Baden-Württemberg,Tübingen,Bodenseekreis,zentral,Städtischer Kreis
7941,88377,DE148,Baden-Württemberg,Tübingen,Ravensburg,peripher,Städtischer Kreis
7942,88239,DE148,Baden-Württemberg,Tübingen,Ravensburg,peripher,Städtischer Kreis
7943,87754,DE27C,Bayern,Schwaben,Unterallgäu,peripher,Ländlicher Kreis mit Verdichtungsansätzen
7944,87776,DE27C,Bayern,Schwaben,Unterallgäu,peripher,Ländlicher Kreis mit Verdichtungsansätzen
7945,87779,DE27C,Bayern,Schwaben,Unterallgäu,peripher,Ländlicher Kreis mit Verdichtungsansätzen
7946,87541,DE27E,Bayern,Schwaben,Oberallgäu,peripher,Dünn besiedelter ländlicher Kreis
7947,87493,DE27E,Bayern,Schwaben,Oberallgäu,peripher,Dünn besiedelter ländlicher Kreis
7948,87480,DE27E,Bayern,Schwaben,Oberallgäu,peripher,Dünn besiedelter ländlicher Kreis
7949,89518,DE11C,Baden-Württemberg,Stuttgart,Heidenheim,zentral,Städtischer Kreis
7950,89520,DE11C,Baden-Württemberg,Stuttgart,Heidenheim,zentral,Städtischer Kreis
7951,89522,DE11C,Baden-Württemberg,Stuttgart,Heidenheim,zentral,Städtischer Kreis
7952,89564,DE11C,Baden-Württemberg,Stuttgart,Heidenheim,zentral,Städtischer Kreis
7953,89604,DE145,Baden-Württemberg,Tübingen,Alb-Donau-Kreis,zentral,Ländlicher Kreis mit Verdichtungsansätzen
7954,89180,DE145,Baden-Württemberg,Tübingen,Alb-Donau-Kreis,zentral,Ländlicher Kreis mit Verdichtungsansätzen
7955,89608,DE145,Baden-Württemberg,Tübingen,Alb-Donau-Kreis,zentral,Ländlicher Kreis mit Verdichtungsansätzen
7956,89188,DE145,Baden-Württemberg,Tübingen,Alb-Donau-Kreis,zentral,Ländlicher Kreis mit Verdichtungsansätzen
7957,88400,DE146,Baden-Württemberg,Tübingen,Biberach,peripher,Ländlicher Kreis mit Verdichtungsansätzen
7958,88525,DE146,Baden-Württemberg,Tübingen,Biberach,peripher,Ländlicher Kreis mit Verdichtungsansätzen
7959,88416,DE146,Baden-Württemberg,Tübingen,Biberach,peripher,Ländlicher Kreis mit Verdichtungsansätzen
7960,88499,DE146,Baden-Württemberg,Tübingen,Biberach,peripher,Ländlicher Kreis mit Verdichtungsansätzen
7961,88097,DE147,Baden-Württemberg,Tübingen,Bodenseekreis,zentral,Städtischer Kreis
7962,88696,DE147,Baden-Württemberg,Tübingen,Bodenseekreis,zentral,Städtischer Kreis
7963,88690,DE147,Baden-Württemberg,Tübingen,Bodenseekreis,zentral,Städtischer Kreis
7964,88255,DE148,Baden-Württemberg,Tübingen,Ravensburg,peripher,Städtischer Kreis
7965,88370,DE148,Baden-Württemberg,Tübingen,Ravensburg,peripher,Städtischer Kreis
7966,88379,DE148,Baden-Württemberg,Tübingen,Ravensburg,peripher,Städtischer Kreis
7967,88353,DE148,Baden-Württemberg,Tübingen,Ravensburg,peripher,Städtischer Kreis
7968,88289,DE148,Baden-Württemberg,Tübingen,Ravensburg,peripher,Städtischer Kreis
7969,88364,DE148,Baden-Württemberg,Tübingen,Ravensburg,peripher,Städtischer Kreis
7970,88356,DE149,Baden-Württemberg,Tübingen,Sigmaringen,peripher,Ländlicher Kreis mit Verdichtungsansätzen
7971,86974,DE21E,Bayern,Oberbayern,Landsberg am Lech,zentral,Ländlicher Kreis mit Verdichtungsansätzen
7972,86981,DE21E,Bayern,Oberbayern,Landsberg am Lech,zentral,Ländlicher Kreis mit Verdichtungsansätzen
7973,86934,DE21E,Bayern,Oberbayern,Landsberg am Lech,zentral,Ländlicher Kreis mit Verdichtungsansätzen
7974,86975,DE21N,Bayern,Oberbayern,Weilheim-Schongau,peripher,Ländlicher Kreis mit Verdichtungsansätzen
7975,86971,DE21N,Bayern,Oberbayern,Weilheim-Schongau,peripher,Ländlicher Kreis mit Verdichtungsansätzen
7976,13591,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
7977,13593,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
7978,13595,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
7979,13597,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
7980,13599,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
7981,13627,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
7982,13629,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
7983,14050,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
7984,14052,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
7985,14053,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
7986,14055,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
7987,14057,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
7988,14059,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
7989,14089,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
7990,14109,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
7991,14129,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
7992,14163,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
7993,14165,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
7994,14167,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
7995,14169,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
7996,14197,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
7997,14199,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
7998,14770,DE401,Brandenburg,Brandenburg,"Brandenburg an der Havel, Stadt",peripher,Ländlicher Kreis mit Verdichtungsansätzen
7999,14772,DE401,Brandenburg,Brandenburg,"Brandenburg an der Havel, Stadt",peripher,Ländlicher Kreis mit Verdichtungsansätzen
8000,14774,DE401,Brandenburg,Brandenburg,"Brandenburg an der Havel, Stadt",peripher,Ländlicher Kreis mit Verdichtungsansätzen
8001,14776,DE401,Brandenburg,Brandenburg,"Brandenburg an der Havel, Stadt",peripher,Ländlicher Kreis mit Verdichtungsansätzen
8002,14778,DE401,Brandenburg,Brandenburg,"Brandenburg an der Havel, Stadt",peripher,Ländlicher Kreis mit Verdichtungsansätzen
8003,16248,DE405,Brandenburg,Brandenburg,Barnim,zentral,Ländlicher Kreis mit Verdichtungsansätzen
8004,14727,DE408,Brandenburg,Brandenburg,Havelland,zentral,Dünn besiedelter ländlicher Kreis
8005,14621,DE408,Brandenburg,Brandenburg,Havelland,zentral,Dünn besiedelter ländlicher Kreis
8006,15370,DE409,Brandenburg,Brandenburg,Märkisch-Oderland,zentral,Dünn besiedelter ländlicher Kreis
8007,15378,DE409,Brandenburg,Brandenburg,Märkisch-Oderland,zentral,Dünn besiedelter ländlicher Kreis
8008,15562,DE409,Brandenburg,Brandenburg,Märkisch-Oderland,zentral,Dünn besiedelter ländlicher Kreis
8009,15517,DE40C,Brandenburg,Brandenburg,Oder-Spree,peripher,Dünn besiedelter ländlicher Kreis
8010,44579,DEA36,Nordrhein-Westfalen,Münster,Recklinghausen,sehr zentral,Städtischer Kreis
8011,44581,DEA36,Nordrhein-Westfalen,Münster,Recklinghausen,sehr zentral,Städtischer Kreis
8012,45699,DEA36,Nordrhein-Westfalen,Münster,Recklinghausen,sehr zentral,Städtischer Kreis
8013,45701,DEA36,Nordrhein-Westfalen,Münster,Recklinghausen,sehr zentral,Städtischer Kreis
8014,48485,DEA37,Nordrhein-Westfalen,Münster,Steinfurt,zentral,Städtischer Kreis
8015,33829,DEA42,Nordrhein-Westfalen,Detmold,Gütersloh,sehr zentral,Städtischer Kreis
8016,33397,DEA42,Nordrhein-Westfalen,Detmold,Gütersloh,sehr zentral,Städtischer Kreis
8017,33758,DEA42,Nordrhein-Westfalen,Detmold,Gütersloh,sehr zentral,Städtischer Kreis
8018,32545,DEA46,Nordrhein-Westfalen,Detmold,Minden-Lübbecke,zentral,Städtischer Kreis
8019,32547,DEA46,Nordrhein-Westfalen,Detmold,Minden-Lübbecke,zentral,Städtischer Kreis
8020,32549,DEA46,Nordrhein-Westfalen,Detmold,Minden-Lübbecke,zentral,Städtischer Kreis
8021,32609,DEA46,Nordrhein-Westfalen,Detmold,Minden-Lübbecke,zentral,Städtischer Kreis
8022,45525,DEA56,Nordrhein-Westfalen,Arnsberg,Ennepe-Ruhr-Kreis,sehr zentral,Städtischer Kreis
8023,45527,DEA56,Nordrhein-Westfalen,Arnsberg,Ennepe-Ruhr-Kreis,sehr zentral,Städtischer Kreis
8024,45529,DEA56,Nordrhein-Westfalen,Arnsberg,Ennepe-Ruhr-Kreis,sehr zentral,Städtischer Kreis
8025,57368,DEA59,Nordrhein-Westfalen,Arnsberg,Olpe,zentral,Städtischer Kreis
8026,58239,DEA5C,Nordrhein-Westfalen,Arnsberg,Unna,sehr zentral,Städtischer Kreis
8027,03246,DE407,Brandenburg,Brandenburg,Elbe-Elster,sehr peripher,Dünn besiedelter ländlicher Kreis
8028,04910,DE407,Brandenburg,Brandenburg,Elbe-Elster,sehr peripher,Dünn besiedelter ländlicher Kreis
8029,16775,DE40A,Brandenburg,Brandenburg,Oberhavel,zentral,Dünn besiedelter ländlicher Kreis
8030,16766,DE40A,Brandenburg,Brandenburg,Oberhavel,zentral,Dünn besiedelter ländlicher Kreis
8031,01993,DE40B,Brandenburg,Brandenburg,Oberspreewald-Lausitz,peripher,Dünn besiedelter ländlicher Kreis
8032,01994,DE40B,Brandenburg,Brandenburg,Oberspreewald-Lausitz,peripher,Dünn besiedelter ländlicher Kreis
8033,01998,DE40B,Brandenburg,Brandenburg,Oberspreewald-Lausitz,peripher,Dünn besiedelter ländlicher Kreis
8034,01996,DE40B,Brandenburg,Brandenburg,Oberspreewald-Lausitz,peripher,Dünn besiedelter ländlicher Kreis
8035,16816,DE40D,Brandenburg,Brandenburg,Ostprignitz-Ruppin,sehr peripher,Dünn besiedelter ländlicher Kreis
8036,16818,DE40D,Brandenburg,Brandenburg,Ostprignitz-Ruppin,sehr peripher,Dünn besiedelter ländlicher Kreis
8037,16827,DE40D,Brandenburg,Brandenburg,Ostprignitz-Ruppin,sehr peripher,Dünn besiedelter ländlicher Kreis
8038,03116,DE40G,Brandenburg,Brandenburg,Spree-Neiße,sehr peripher,Ländlicher Kreis mit Verdichtungsansätzen
8039,03130,DE40G,Brandenburg,Brandenburg,Spree-Neiße,sehr peripher,Ländlicher Kreis mit Verdichtungsansätzen
8040,03058,DE40G,Brandenburg,Brandenburg,Spree-Neiße,sehr peripher,Ländlicher Kreis mit Verdichtungsansätzen
8041,08315,DED42,Sachsen,Chemnitz,Erzgebirgskreis,peripher,Städtischer Kreis
8042,09465,DED42,Sachsen,Chemnitz,Erzgebirgskreis,peripher,Städtischer Kreis
8043,08485,DED44,Sachsen,Chemnitz,Vogtlandkreis,peripher,Ländlicher Kreis mit Verdichtungsansätzen
8044,08541,DED44,Sachsen,Chemnitz,Vogtlandkreis,peripher,Ländlicher Kreis mit Verdichtungsansätzen
8045,08543,DED44,Sachsen,Chemnitz,Vogtlandkreis,peripher,Ländlicher Kreis mit Verdichtungsansätzen
8046,01900,DED2C,Sachsen,Dresden,Bautzen,peripher,Ländlicher Kreis mit Verdichtungsansätzen
8047,02991,DED2C,Sachsen,Dresden,Bautzen,peripher,Ländlicher Kreis mit Verdichtungsansätzen
8048,02692,DED2C,Sachsen,Dresden,Bautzen,peripher,Ländlicher Kreis mit Verdichtungsansätzen
8049,02681,DED2C,Sachsen,Dresden,Bautzen,peripher,Ländlicher Kreis mit Verdichtungsansätzen
8050,02826,DED2D,Sachsen,Dresden,Görlitz,peripher,Dünn besiedelter ländlicher Kreis
8051,02827,DED2D,Sachsen,Dresden,Görlitz,peripher,Dünn besiedelter ländlicher Kreis
8052,02828,DED2D,Sachsen,Dresden,Görlitz,peripher,Dünn besiedelter ländlicher Kreis
8053,02708,DED2D,Sachsen,Dresden,Görlitz,peripher,Dünn besiedelter ländlicher Kreis
8054,02959,DED2D,Sachsen,Dresden,Görlitz,peripher,Dünn besiedelter ländlicher Kreis
8055,01623,DED2E,Sachsen,Dresden,Meißen,peripher,Dünn besiedelter ländlicher Kreis
8056,01662,DED2E,Sachsen,Dresden,Meißen,peripher,Dünn besiedelter ländlicher Kreis
8057,04155,DED51,Sachsen,Leipzig,"Leipzig, Stadt",sehr zentral,kreisfreie Großstadt
8058,04157,DED51,Sachsen,Leipzig,"Leipzig, Stadt",sehr zentral,kreisfreie Großstadt
8059,04177,DED51,Sachsen,Leipzig,"Leipzig, Stadt",sehr zentral,kreisfreie Großstadt
8060,04229,DED51,Sachsen,Leipzig,"Leipzig, Stadt",sehr zentral,kreisfreie Großstadt
8061,04249,DED51,Sachsen,Leipzig,"Leipzig, Stadt",sehr zentral,kreisfreie Großstadt
8062,04275,DED51,Sachsen,Leipzig,"Leipzig, Stadt",sehr zentral,kreisfreie Großstadt
8063,04103,DED51,Sachsen,Leipzig,"Leipzig, Stadt",sehr zentral,kreisfreie Großstadt
8064,04105,DED51,Sachsen,Leipzig,"Leipzig, Stadt",sehr zentral,kreisfreie Großstadt
8065,04129,DED51,Sachsen,Leipzig,"Leipzig, Stadt",sehr zentral,kreisfreie Großstadt
8066,04158,DED51,Sachsen,Leipzig,"Leipzig, Stadt",sehr zentral,kreisfreie Großstadt
8067,04159,DED51,Sachsen,Leipzig,"Leipzig, Stadt",sehr zentral,kreisfreie Großstadt
8068,04178,DED51,Sachsen,Leipzig,"Leipzig, Stadt",sehr zentral,kreisfreie Großstadt
8069,04179,DED51,Sachsen,Leipzig,"Leipzig, Stadt",sehr zentral,kreisfreie Großstadt
8070,04205,DED51,Sachsen,Leipzig,"Leipzig, Stadt",sehr zentral,kreisfreie Großstadt
8071,04207,DED51,Sachsen,Leipzig,"Leipzig, Stadt",sehr zentral,kreisfreie Großstadt
8072,04209,DED51,Sachsen,Leipzig,"Leipzig, Stadt",sehr zentral,kreisfreie Großstadt
8073,31180,DE925,Niedersachsen,Hannover,Hildesheim,zentral,Städtischer Kreis
8074,34630,DE735,Hessen,Kassel,Schwalm-Eder-Kreis,peripher,Ländlicher Kreis mit Verdichtungsansätzen
8075,70193,DE111,Baden-Württemberg,Stuttgart,"Stuttgart, Stadt",sehr zentral,kreisfreie Großstadt
8076,70565,DE111,Baden-Württemberg,Stuttgart,"Stuttgart, Stadt",sehr zentral,kreisfreie Großstadt
8077,72654,DE113,Baden-Württemberg,Stuttgart,Esslingen,sehr zentral,Städtischer Kreis
8078,71560,DE116,Baden-Württemberg,Stuttgart,Rems-Murr-Kreis,sehr zentral,Städtischer Kreis
8079,74639,DE119,Baden-Württemberg,Stuttgart,Hohenlohekreis,zentral,Ländlicher Kreis mit Verdichtungsansätzen
8080,74564,DE11A,Baden-Württemberg,Stuttgart,Schwäbisch Hall,peripher,Ländlicher Kreis mit Verdichtungsansätzen
8081,86567,DE217,Bayern,Oberbayern,Dachau,sehr zentral,Städtischer Kreis
8082,12053,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
8083,49509,DEA37,Nordrhein-Westfalen,Münster,Steinfurt,zentral,Städtischer Kreis
8084,48346,DEA38,Nordrhein-Westfalen,Münster,Warendorf,zentral,Städtischer Kreis
8085,24217,DEF0A,Schleswig-Holstein,Schleswig-Holstein,Plön,peripher,Ländlicher Kreis mit Verdichtungsansätzen
8086,35041,DE724,Hessen,Gießen,Marburg-Biedenkopf,zentral,Ländlicher Kreis mit Verdichtungsansätzen
8087,34295,DE735,Hessen,Kassel,Schwalm-Eder-Kreis,peripher,Ländlicher Kreis mit Verdichtungsansätzen
8088,37130,DE91C,Niedersachsen,Braunschweig,Göttingen,zentral,Städtischer Kreis
8089,72664,DE113,Baden-Württemberg,Stuttgart,Esslingen,sehr zentral,Städtischer Kreis
8090,74357,DE115,Baden-Württemberg,Stuttgart,Ludwigsburg,sehr zentral,Städtischer Kreis
8091,88456,DE146,Baden-Württemberg,Tübingen,Biberach,peripher,Ländlicher Kreis mit Verdichtungsansätzen
8092,86932,DE21E,Bayern,Oberbayern,Landsberg am Lech,zentral,Ländlicher Kreis mit Verdichtungsansätzen
8093,89347,DE278,Bayern,Schwaben,Günzburg,zentral,Städtischer Kreis
8094,89364,DE278,Bayern,Schwaben,Günzburg,zentral,Städtischer Kreis
8095,86978,DE21N,Bayern,Oberbayern,Weilheim-Schongau,peripher,Ländlicher Kreis mit Verdichtungsansätzen
8096,01468,DED2E,Sachsen,Dresden,Meißen,peripher,Dünn besiedelter ländlicher Kreis
8097,96484,DE247,Bayern,Oberfranken,Coburg,peripher,Ländlicher Kreis mit Verdichtungsansätzen
8098,47559,DEA1B,Nordrhein-Westfalen,Düsseldorf,Kleve,sehr zentral,Städtischer Kreis
